xs-	ys-	xs+	ys+	xl-	yl-	xl+	yl+	theta	
	 0.67855	 -0.75098	 0.87803	 0.71370	 0.73948	 0.74456	 0.86737	 -0.37606	 -0.36883
	 0.67855	 -0.75265	 0.84938	 0.80222	 0.72429	 0.65252	 0.87601	 -0.36422	 -0.51228
	 0.74106	 -0.60028	 0.79561	 0.30854	 0.49249	 0.70978	 0.97155	 -0.00318	 -0.39908
	 0.67823	 -0.72942	 0.85312	 0.66191	 0.72633	 0.74456	 0.87368	 -0.57061	 -0.47935
	 0.73430	 -0.75098	 0.85417	 0.71370	 0.73927	 0.74456	 0.87859	 -0.38607	 -0.52555
	 0.67855	 -0.75098	 0.79672	 0.27504	 0.73948	 0.63079	 0.88607	 -0.36211	 0.00000
	 0.74106	 -0.60155	 0.84920	 0.71037	 0.51393	 0.67582	 0.93189	 -0.05828	 -0.05746
	 0.67855	 -0.70645	 0.84938	 0.71370	 0.73948	 0.63079	 0.88607	 -0.37670	 0.00000
	 0.74106	 -0.60155	 0.79654	 0.31282	 0.51393	 0.70899	 0.96500	 -0.04314	 -0.42226
	 0.67855	 -0.75098	 0.85316	 0.71370	 0.73948	 0.74456	 0.88322	 -0.43085	 -0.48192
	 0.67855	 -0.75098	 0.84934	 0.71370	 0.74225	 0.78318	 0.87166	 -0.37670	 -0.50131
	 0.72767	 -0.81830	 0.89823	 0.71370	 0.72522	 0.74456	 0.88188	 -0.39140	 -0.45159
	 0.67720	 -0.75098	 0.84919	 0.75645	 0.71942	 0.74456	 0.86024	 -0.37670	 -0.50921
	 0.69986	 -0.77718	 0.84938	 0.71085	 0.73992	 0.73089	 0.87676	 -0.37670	 -0.52500
	 0.67855	 -0.74339	 0.87937	 0.83285	 0.73948	 0.74456	 0.87467	 -0.37670	 -0.38669
	 0.67855	 -0.78268	 0.85407	 0.71370	 0.70351	 0.75756	 0.87826	 -0.37670	 -0.45561
	 0.67855	 -0.79240	 0.84949	 0.71370	 0.74422	 0.74456	 0.87674	 -0.37670	 -0.47768
	 0.74144	 -0.72942	 0.85312	 0.66200	 0.72613	 0.74456	 0.87236	 -0.57249	 -0.50765
	 0.66978	 -0.75098	 0.85259	 0.71361	 0.74497	 0.70983	 0.90149	 -0.38229	 -0.47235
	 0.72523	 -0.77718	 0.84938	 0.71085	 0.74059	 0.74456	 0.87676	 -0.37670	 -0.54181
	 0.67855	 -0.77086	 0.84938	 0.71370	 0.74225	 0.74456	 0.87676	 -0.38652	 -0.48789
	 0.65404	 -0.75098	 0.85705	 0.71370	 0.73948	 0.74456	 0.87467	 -0.33615	 0.00000
	 0.67847	 -0.72523	 0.85312	 0.70849	 0.73948	 0.74456	 0.87467	 -0.38261	 -0.48330
	 0.74106	 -0.63845	 0.79654	 0.32626	 0.50852	 0.70919	 0.95418	 -0.03149	 -0.42246
	 0.67855	 -0.75098	 0.84938	 0.70025	 0.72135	 0.74123	 0.87762	 -0.46919	 -0.49187
	 0.68024	 -0.75098	 0.84919	 0.75645	 0.71942	 0.74456	 0.86994	 -0.37670	 -0.50992
	 0.71366	 -0.75098	 0.85312	 0.71370	 0.73948	 0.74456	 0.87233	 -0.57061	 -0.58082
	 0.67855	 -0.75098	 0.84938	 0.67686	 0.73948	 0.65699	 0.87467	 -0.37670	 -0.49321
	 0.70358	 -0.73092	 0.85312	 0.71425	 0.73555	 0.74456	 0.87433	 -0.57061	 -0.54987
	 0.67855	 -0.77086	 0.87881	 0.71370	 0.74225	 0.74456	 0.87676	 -0.37670	 -0.35754
	 0.71622	 -0.78981	 0.84938	 0.71370	 0.74422	 0.74456	 0.87676	 -0.37670	 -0.56936
	 0.68517	 -0.59526	 0.87937	 0.71370	 0.54477	 0.74456	 0.90017	 -0.38417	 -0.04879
	 0.67847	 -0.72523	 0.85312	 0.70849	 0.74409	 0.74456	 0.87467	 -0.38261	 -0.48946
	 0.67855	 -0.75098	 0.84938	 0.71370	 0.73151	 0.74456	 0.89068	 -0.35543	 -0.49544
	 0.67855	 -0.75098	 0.85417	 0.71370	 0.73948	 0.74456	 0.86518	 -0.37670	 -0.47078
	 0.67855	 -0.75098	 0.84938	 0.71370	 0.73948	 0.74456	 0.90248	 -0.37670	 -0.50001
	 0.67855	 -0.83406	 0.84938	 0.69188	 0.71804	 0.68976	 0.89574	 -0.37670	 -0.44982
	 0.73961	 -0.60196	 0.79309	 0.71756	 0.49770	 0.70899	 0.97205	 -0.02638	 -0.37790
	 0.67960	 -0.75098	 0.85102	 0.29970	 0.74225	 0.74456	 0.87623	 -0.39714	 -0.40569
	 0.67802	 -0.74186	 0.84938	 0.71370	 0.74225	 0.74456	 0.87676	 -0.37670	 -0.50563
	 0.68135	 -0.75098	 0.84938	 0.71370	 0.74225	 0.74456	 0.87676	 -0.37670	 -0.50500
	 0.71366	 -0.75098	 0.85312	 0.71974	 0.72561	 0.74456	 0.87233	 -0.57061	 -0.58228
	 0.70358	 -0.73092	 0.85312	 0.71425	 0.73555	 0.82029	 0.87433	 -0.57061	 0.00000
	 0.72523	 -0.77718	 0.84938	 0.66306	 0.73992	 0.74456	 0.87676	 -0.37670	 -0.53766
	 0.68417	 -0.75098	 0.84938	 0.75051	 0.73082	 0.63079	 0.88607	 -0.37670	 0.00000
	 0.67801	 -0.75098	 0.84964	 0.66875	 0.73948	 0.74765	 0.88607	 -0.37670	 -0.48727
	 0.67856	 -0.74186	 0.84717	 0.75368	 0.74225	 0.55595	 0.87676	 -0.37670	 0.00000
	 0.67720	 -0.79297	 0.84919	 0.75645	 0.71942	 0.74456	 0.86024	 -0.37670	 -0.47716
	 0.70358	 -0.75098	 0.85312	 0.71370	 0.73555	 0.74456	 0.87467	 -0.58586	 -0.53815
	 0.67838	 -0.75323	 0.83379	 0.75645	 0.71857	 0.74456	 0.87734	 -0.37670	 0.00000
	 0.72193	 -0.78756	 0.84934	 0.71370	 0.74438	 0.74456	 0.85966	 -0.37670	 0.00000
	 0.68024	 -0.75098	 0.84919	 0.75645	 0.71942	 0.74456	 0.86994	 -0.34091	 -0.50811
	 0.67847	 -0.72523	 0.85312	 0.70849	 0.73948	 0.74456	 0.88071	 -0.38261	 -0.48271
	 0.68927	 -0.75098	 0.84919	 0.67961	 0.71942	 0.74456	 0.85804	 -0.44482	 -0.50752
	 0.67855	 -0.75265	 0.84938	 0.80222	 0.72429	 0.67385	 0.85619	 -0.36422	 -0.51272
	 0.62884	 -0.75098	 0.84938	 0.71370	 0.74288	 0.74568	 0.87676	 -0.37670	 0.00000
	 0.67881	 -0.72523	 0.85312	 0.70849	 0.73948	 0.74456	 0.87467	 -0.38261	 -0.48198
	 0.67855	 -0.75098	 0.84938	 0.71370	 0.74225	 0.74456	 0.87676	 -0.37670	 -0.48888
	 0.68024	 -0.75098	 0.84438	 0.75645	 0.71942	 0.74456	 0.86994	 -0.37670	 0.00000
	 0.68135	 -0.75098	 0.84938	 0.71370	 0.74225	 0.74456	 0.87676	 -0.37670	 -0.50500
	 0.68024	 -0.75098	 0.84919	 0.75645	 0.71942	 0.74456	 0.86994	 -0.37670	 -0.50992
	 0.67847	 -0.72523	 0.85312	 0.70867	 0.74409	 0.74456	 0.87467	 -0.41310	 -0.48999
	 0.64286	 -0.77086	 0.84938	 0.71352	 0.74225	 0.74456	 0.87676	 -0.38237	 0.00000
	 0.73430	 -0.64753	 0.85417	 0.71370	 0.73927	 0.74456	 0.87730	 -0.38607	 -0.57710
	 0.67855	 -0.75265	 0.88299	 0.80425	 0.72429	 0.65252	 0.87601	 -0.36422	 -0.36904
	 0.67855	 -0.75098	 0.84938	 0.71069	 0.73948	 0.73152	 0.90248	 -0.37670	 -0.50075
	 0.69986	 -0.79845	 0.84938	 0.71386	 0.73992	 0.74393	 0.87273	 -0.37670	 -0.51275
	 0.71366	 -0.75098	 0.85312	 0.66734	 0.73948	 0.74456	 0.87233	 -0.56246	 -0.57347
	 0.67474	 -0.75098	 0.84938	 0.67686	 0.73948	 0.55959	 0.87467	 -0.37670	 -0.48972
	 0.67855	 -0.75098	 0.84938	 0.71370	 0.74225	 0.74456	 0.87154	 -0.38556	 -0.48951
	 0.70396	 -0.79518	 0.84938	 0.74606	 0.73992	 0.74456	 0.87676	 -0.37670	 -0.53229
	 0.67876	 -0.73092	 0.85312	 0.71425	 0.74310	 0.74456	 0.87433	 -0.58796	 -0.48280
	 0.70336	 -0.66172	 0.84938	 0.71370	 0.73727	 0.74456	 0.89418	 -0.35935	 -0.61811
	 0.72523	 -0.77718	 0.84938	 0.71085	 0.74445	 0.69644	 0.87676	 -0.37670	 -0.54006
	 0.70358	 -0.75098	 0.85312	 0.71370	 0.73555	 0.74456	 0.90783	 -0.57061	 -0.53379
	 0.74144	 -0.63309	 0.85312	 0.66200	 0.72613	 0.74456	 0.87236	 -0.45110	 -0.55911
	 0.67802	 -0.76477	 0.84817	 0.71370	 0.74225	 0.74456	 0.87676	 -0.37670	 -0.48776
	 0.73503	 -0.75098	 0.85381	 0.71370	 0.73927	 0.70805	 0.87383	 -0.38619	 -0.52215
	 0.67130	 -0.66108	 0.84975	 0.71370	 0.74225	 0.74456	 0.87678	 -0.37658	 0.00000
	 0.71622	 -0.78981	 0.84938	 0.74252	 0.74422	 0.74456	 0.91575	 -0.37670	 -0.57226
	 0.72523	 -0.76215	 0.84938	 0.71085	 0.74059	 0.74456	 0.87676	 -0.33623	 -0.54801
	 0.70358	 -0.73092	 0.85865	 0.71425	 0.73555	 0.74456	 0.87433	 -0.57061	 -0.52072
	 0.67855	 -0.75265	 0.84271	 0.80222	 0.72429	 0.65252	 0.87601	 -0.36422	 0.00000
	 0.74144	 -0.72942	 0.88775	 0.66200	 0.72613	 0.74456	 0.85361	 -0.57249	 -0.61306
	 0.71366	 -0.75098	 0.85312	 0.71370	 0.73506	 0.74456	 0.84211	 -0.57061	 -0.58306
	 0.71622	 -0.78981	 0.85342	 0.71347	 0.74422	 0.74456	 0.87263	 -0.37222	 -0.55734
	 0.71366	 -0.75098	 0.84908	 0.74275	 0.73948	 0.74456	 0.91364	 -0.57061	 -0.59955
	 0.70499	 -0.75078	 0.85312	 0.71974	 0.72561	 0.74456	 0.87231	 -0.57460	 -0.53654
	 0.70343	 -0.66192	 0.82145	 0.61644	 0.73727	 0.74456	 0.89419	 -0.34670	 0.00000
	 0.70963	 -0.75098	 0.85327	 0.78397	 0.71913	 0.74456	 0.87467	 -0.57061	 -0.56994
	 0.68024	 -0.75098	 0.84904	 0.71399	 0.73584	 0.74456	 0.86125	 -0.37670	 -0.50018
	 0.70358	 -0.78661	 0.85312	 0.71370	 0.73555	 0.74456	 0.87467	 -0.57061	 -0.50524
	 0.67720	 -0.75098	 0.84919	 0.75645	 0.71942	 0.74456	 0.86024	 -0.37670	 -0.50921
	 0.73493	 -0.74801	 0.82559	 0.66200	 0.73920	 0.74456	 0.87231	 -0.32000	 -0.46621
	 0.74155	 -0.63605	 0.85314	 0.71370	 0.72620	 0.70805	 0.87388	 -0.38619	 -0.56073
	 0.68135	 -0.70050	 0.84938	 0.71370	 0.74225	 0.74456	 0.87676	 -0.37670	 0.00000
	 0.73430	 -0.75098	 0.83940	 0.71370	 0.73927	 0.74456	 0.88394	 -0.41867	 -0.49672
	 0.72069	 -0.75072	 0.85331	 0.71357	 0.74422	 0.74456	 0.87201	 -0.37784	 -0.57344
	 0.71366	 -0.79007	 0.84751	 0.71987	 0.72561	 0.74456	 0.87355	 -0.56947	 -0.57830
	 0.69226	 -0.76287	 0.84938	 0.71370	 0.73732	 0.74456	 0.85796	 -0.33960	 -0.51898
	 0.71864	 -0.78909	 0.84938	 0.71085	 0.73787	 0.74456	 0.87676	 -0.37332	 -0.56351
	 0.68135	 -0.75098	 0.84938	 0.61103	 0.74292	 0.74456	 0.87671	 -0.46414	 -0.48441
	 0.71366	 -0.75098	 0.86310	 0.70963	 0.73919	 0.74456	 0.87238	 -0.56165	 -0.53504
	 0.69986	 -0.77718	 0.84938	 0.71085	 0.73992	 0.73089	 0.87560	 -0.37670	 -0.52509
	 0.68294	 -0.75265	 0.84938	 0.80222	 0.70538	 0.65252	 0.87601	 -0.36422	 -0.40097
	 0.72523	 -0.73105	 0.84938	 0.71058	 0.74063	 0.79849	 0.87676	 -0.58954	 -0.56168
	 0.73402	 -0.76052	 0.85312	 0.66218	 0.73820	 0.74456	 0.87368	 -0.23786	 -0.51684
	 0.73402	 -0.75156	 0.85312	 0.63063	 0.72613	 0.74456	 0.87968	 -0.57061	 -0.52610
	 0.70106	 -0.84477	 0.84938	 0.74252	 0.74422	 0.74456	 0.91575	 -0.36899	 -0.48564
	 0.70358	 -0.75098	 0.85312	 0.71370	 0.73555	 0.80350	 0.87467	 -0.58586	 0.00000
	 0.72523	 -0.77718	 0.84938	 0.71085	 0.74445	 0.69644	 0.87676	 -0.38159	 -0.54007
	 0.70358	 -0.75098	 0.85312	 0.71370	 0.73937	 0.74456	 0.87467	 -0.58586	 -0.53209
	 0.71184	 -0.64753	 0.85417	 0.71370	 0.73546	 0.74456	 0.87730	 -0.38607	 -0.65416
	 0.73685	 -0.72942	 0.85312	 0.69070	 0.72613	 0.74456	 0.87236	 -0.57249	 -0.52948
	 0.72523	 -0.77718	 0.86016	 0.66306	 0.73992	 0.74456	 0.87676	 -0.37670	 -0.55426
	 0.69619	 -0.76744	 0.84938	 0.70251	 0.73992	 0.74456	 0.87695	 -0.37670	 -0.52119
	 0.73503	 -0.75098	 0.85381	 0.71370	 0.73927	 0.70805	 0.87383	 -0.44660	 -0.52230
	 0.70396	 -0.79518	 0.84938	 0.74606	 0.73992	 0.74456	 0.87676	 -0.37670	 -0.53229
	 0.70336	 -0.62150	 0.84938	 0.71370	 0.73727	 0.74456	 0.89418	 -0.35935	 -0.64740
	 0.70292	 -0.62591	 0.85312	 0.71099	 0.72578	 0.74456	 0.90783	 -0.56289	 -0.62251
	 0.74186	 -0.75816	 0.85943	 0.66471	 0.73591	 0.78082	 0.86587	 -0.45882	 -0.50287
	 0.71372	 -0.79007	 0.84967	 0.72203	 0.72814	 0.74456	 0.87463	 -0.57068	 -0.56430
	 0.71615	 -0.78981	 0.84722	 0.74036	 0.73488	 0.76506	 0.91467	 -0.37549	 -0.57482
	 0.70407	 -0.62150	 0.85312	 0.71370	 0.72560	 0.74456	 0.87187	 -0.57255	 -0.63364
	 0.71295	 -0.75098	 0.84939	 0.70010	 0.73728	 0.74456	 0.89464	 -0.35740	 -0.59625
	 0.71284	 -0.78981	 0.84938	 0.71370	 0.74422	 0.74456	 0.87676	 -0.37670	 -0.56122
	 0.72523	 -0.77718	 0.84938	 0.71085	 0.73992	 0.74456	 0.87676	 -0.36340	 -0.54212
	 0.72525	 -0.75098	 0.85312	 0.71370	 0.74057	 0.79549	 0.87233	 -0.68653	 -0.55885
	 0.73006	 -0.75361	 0.84938	 0.71058	 0.73954	 0.74756	 0.87676	 -0.57081	 -0.53295
	 0.71622	 -0.78981	 0.84845	 0.71347	 0.74422	 0.74456	 0.87525	 -0.37222	 -0.56860
	 0.71366	 -0.75098	 0.84908	 0.74275	 0.73948	 0.74456	 0.91364	 -0.57061	 -0.59955
	 0.71622	 -0.75068	 0.85342	 0.71350	 0.74323	 0.74456	 0.87452	 -0.37222	 -0.58934
	 0.71498	 -0.79011	 0.85327	 0.78394	 0.71556	 0.74456	 0.87911	 -0.57061	 -0.54873
	 0.72069	 -0.75072	 0.85331	 0.71357	 0.74422	 0.74456	 0.87201	 -0.37784	 -0.57344
	 0.71184	 -0.64753	 0.85747	 0.69799	 0.73546	 0.74456	 0.87730	 -0.38607	 -0.63681
	 0.72069	 -0.75072	 0.85331	 0.71357	 0.74422	 0.74456	 0.87201	 -0.37784	 -0.57344
	 0.70586	 -0.64753	 0.85417	 0.71746	 0.73546	 0.82101	 0.87730	 -0.38607	 -0.61986
	 0.71483	 -0.75098	 0.85327	 0.78397	 0.71913	 0.74456	 0.87467	 -0.57061	 -0.58996
	 0.71366	 -0.75098	 0.85312	 0.71370	 0.73948	 0.74456	 0.87233	 -0.57061	 -0.58082
	 0.70292	 -0.62591	 0.85312	 0.74212	 0.72565	 0.74456	 0.91352	 -0.56289	 -0.62500
	 0.71366	 -0.75098	 0.84908	 0.71163	 0.73960	 0.76442	 0.90795	 -0.57061	 -0.59576
	 0.70336	 -0.59243	 0.84937	 0.71370	 0.73727	 0.66792	 0.87718	 -0.35935	 0.00000
	 0.73430	 -0.64753	 0.85418	 0.71370	 0.73927	 0.74456	 0.89430	 -0.38607	 -0.57691
	 0.72390	 -0.78452	 0.84938	 0.71370	 0.73662	 0.74456	 0.90828	 -0.37628	 -0.54598
	 0.71622	 -0.66701	 0.84938	 0.69303	 0.74469	 0.74456	 0.87687	 -0.35977	 -0.61996
	 0.73402	 -0.72942	 0.88338	 0.66191	 0.72613	 0.62904	 0.85622	 -0.47245	 -0.61269
	 0.73685	 -0.77672	 0.85312	 0.69070	 0.69570	 0.74456	 0.87236	 -0.57249	 -0.36281
	 0.73165	 -0.79289	 0.85312	 0.71370	 0.73538	 0.74456	 0.84211	 -0.57061	 0.00000
	 0.71366	 -0.74816	 0.84751	 0.71987	 0.72529	 0.74456	 0.87355	 -0.57854	 -0.60462
	 0.70292	 -0.61666	 0.87609	 0.71099	 0.72578	 0.74456	 0.84715	 -0.56959	 -0.53186
	 0.71292	 -0.75098	 0.85312	 0.71370	 0.73506	 0.74456	 0.90279	 -0.66684	 -0.57784
	 0.73409	 -0.72942	 0.85312	 0.69070	 0.72613	 0.74456	 0.87372	 -0.57252	 -0.54087
	 0.73678	 -0.72942	 0.85312	 0.66191	 0.72613	 0.74456	 0.87233	 -0.61735	 -0.52800
	 0.70799	 -0.65890	 0.84093	 0.66734	 0.74001	 0.74456	 0.87224	 -0.55340	 -0.64634
	 0.71400	 -0.72446	 0.85157	 0.71370	 0.73450	 0.74456	 0.89426	 -0.36841	 -0.61043
	 0.71499	 -0.75098	 0.85312	 0.66734	 0.73127	 0.75894	 0.86151	 -0.56246	 0.00000
	 0.73430	 -0.75832	 0.85417	 0.71370	 0.73927	 0.75732	 0.87730	 -0.38607	 -0.52218
	 0.70358	 -0.73092	 0.85312	 0.71425	 0.73555	 0.74456	 0.87433	 -0.57061	 -0.54987
	 0.71864	 -0.78807	 0.84938	 0.71085	 0.73787	 0.74456	 0.87676	 -0.37332	 -0.56391
	 0.74144	 -0.72942	 0.88775	 0.66719	 0.72154	 0.74456	 0.85062	 -0.57249	 -0.58854
	 0.71712	 -0.82120	 0.83058	 0.66306	 0.73992	 0.74456	 0.87676	 -0.37670	 -0.53918
	 0.71622	 -0.66701	 0.84103	 0.69307	 0.74469	 0.74456	 0.89725	 -0.35977	 -0.61321
	 0.70336	 -0.66172	 0.84938	 0.81235	 0.70691	 0.73620	 0.87379	 -0.35935	 -0.47035
	 0.71292	 -0.74796	 0.85310	 0.71370	 0.74445	 0.74456	 0.87584	 -0.37480	 -0.58035
	 0.71622	 -0.79283	 0.86492	 0.71370	 0.73939	 0.74456	 0.90371	 -0.66874	 -0.50224
	 0.71184	 -0.70198	 0.86992	 0.69799	 0.73546	 0.74456	 0.87730	 -0.38607	 -0.53987
	 0.70407	 -0.62150	 0.83968	 0.71370	 0.72560	 0.78866	 0.85868	 -0.57255	 0.00000
	 0.73421	 -0.73255	 0.85612	 0.66412	 0.73453	 0.62904	 0.87442	 -0.47159	 -0.53997
	 0.69728	 -0.72962	 0.88609	 0.71149	 0.70672	 0.74456	 0.89433	 -0.36841	 -0.40435
	 0.70282	 -0.72768	 0.84906	 0.71230	 0.73836	 0.74456	 0.90730	 -0.57050	 -0.57466
	 0.71377	 -0.61510	 0.85703	 0.71099	 0.72689	 0.74456	 0.90807	 -0.56300	 0.00000
	 0.70336	 -0.66172	 0.84938	 0.71370	 0.73727	 0.74456	 0.89418	 -0.43816	 -0.61888
	 0.71366	 -0.75098	 0.85312	 0.66045	 0.72561	 0.74456	 0.87233	 -0.56291	 -0.57306
	 0.72061	 -0.80301	 0.85059	 0.71371	 0.74396	 0.74456	 0.87233	 -0.57061	 -0.54968
	 0.71374	 -0.75064	 0.85565	 0.71356	 0.73973	 0.74456	 0.87201	 -0.37784	 -0.57121
	 0.71366	 -0.77692	 0.85312	 0.71370	 0.73729	 0.74456	 0.87233	 -0.57471	 -0.55592
	 0.71295	 -0.75098	 0.84939	 0.70010	 0.73877	 0.74456	 0.89277	 -0.35331	 -0.59638
	 0.70799	 -0.65890	 0.84093	 0.66734	 0.74001	 0.74456	 0.87224	 -0.57908	 -0.64639
	 0.70336	 -0.62091	 0.84938	 0.71370	 0.73727	 0.74456	 0.89418	 -0.34363	 -0.65251
	 0.71366	 -0.75098	 0.84908	 0.74275	 0.73417	 0.74456	 0.93443	 -0.57061	 -0.60185
	 0.74144	 -0.70591	 0.88681	 0.66200	 0.72613	 0.74456	 0.85361	 -0.49447	 -0.62399
	 0.74162	 -0.75136	 0.92117	 0.66200	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.70636
	 0.72049	 -0.72878	 0.84131	 0.71357	 0.74407	 0.74456	 0.85223	 -0.37348	 -0.57149
	 0.71184	 -0.64753	 0.85417	 0.71370	 0.73546	 0.74456	 0.87730	 -0.38607	 -0.65416
	 0.71615	 -0.78981	 0.83453	 0.74036	 0.73488	 0.86258	 0.91467	 -0.35329	 -0.56830
	 0.71366	 -0.75098	 0.84908	 0.71163	 0.74315	 0.78363	 0.90795	 -0.57061	 0.00000
	 0.69221	 -0.75098	 0.84939	 0.70010	 0.73728	 0.70569	 0.89464	 -0.45036	 -0.52114
	 0.70852	 -0.62150	 0.84938	 0.68523	 0.73503	 0.70769	 0.83875	 -0.35935	 -0.67075
	 0.70328	 -0.72581	 0.85312	 0.74351	 0.73730	 0.74456	 0.90140	 -0.57061	 -0.56156
	 0.71184	 -0.64753	 0.86381	 0.69339	 0.73546	 0.65786	 0.87730	 -0.38607	 -0.60390
	 0.70386	 -0.73328	 0.85327	 0.78397	 0.73401	 0.73208	 0.87467	 -0.57061	 -0.56054
	 0.70407	 -0.62150	 0.85312	 0.61724	 0.72560	 0.71406	 0.87187	 -0.57255	 -0.61404
	 0.71622	 -0.75068	 0.85342	 0.71350	 0.72446	 0.74456	 0.87452	 -0.33865	 -0.59705
	 0.71366	 -0.74816	 0.84751	 0.71987	 0.70614	 0.71901	 0.87355	 -0.57854	 -0.42605
	 0.69737	 -0.62591	 0.84596	 0.74212	 0.72565	 0.74456	 0.91352	 -0.56289	 0.00000
	 0.71184	 -0.64753	 0.85747	 0.69799	 0.73546	 0.74456	 0.87730	 -0.38607	 -0.63681
	 0.70292	 -0.62591	 0.85312	 0.71099	 0.72578	 0.74456	 0.90783	 -0.56088	 -0.62248
	 0.71622	 -0.75068	 0.85342	 0.71350	 0.74323	 0.74292	 0.87871	 -0.32648	 -0.58923
	 0.73402	 -0.72942	 0.88338	 0.66191	 0.68531	 0.62904	 0.84636	 -0.47245	 -0.21841
	 0.70799	 -0.64781	 0.84093	 0.66734	 0.74001	 0.74456	 0.87224	 -0.55340	 -0.65142
	 0.70292	 -0.67326	 0.85312	 0.74212	 0.72565	 0.74456	 0.91352	 -0.56289	 -0.59744
	 0.71172	 -0.66698	 0.84092	 0.63955	 0.72540	 0.74456	 0.89567	 -0.57325	 -0.63226
	 0.71622	 -0.65893	 0.84104	 0.69307	 0.71931	 0.76993	 0.87382	 -0.36560	 -0.62969
	 0.70407	 -0.59057	 0.85287	 0.70477	 0.73918	 0.74456	 0.87187	 -0.34751	 -0.65341
	 0.70336	 -0.62150	 0.84963	 0.71370	 0.71926	 0.74456	 0.89719	 -0.58439	 -0.60815
	 0.71708	 -0.62150	 0.85325	 0.71370	 0.74045	 0.74456	 0.87457	 -0.35706	 -0.64839
	 0.70250	 -0.75068	 0.84956	 0.71350	 0.72127	 0.75552	 0.89413	 -0.39748	 -0.54709
	 0.70799	 -0.65890	 0.87994	 0.76975	 0.72619	 0.71299	 0.87231	 -0.55359	 -0.51891
	 0.72887	 -0.62150	 0.85559	 0.57977	 0.73942	 0.74563	 0.88412	 -0.57237	 -0.60327
	 0.70837	 -0.62150	 0.84938	 0.68523	 0.73529	 0.70769	 0.87756	 -0.35935	 -0.67033
	 0.71636	 -0.66701	 0.84938	 0.69303	 0.74431	 0.74456	 0.83880	 -0.35977	 -0.62014
	 0.71127	 -0.73011	 0.88473	 0.66191	 0.74469	 0.57975	 0.85622	 -0.47245	 -0.45033
	 0.73627	 -0.66633	 0.84246	 0.69303	 0.72547	 0.74456	 0.87687	 -0.35977	 -0.53784
	 0.71184	 -0.64753	 0.85417	 0.71370	 0.73546	 0.67559	 0.87730	 -0.38649	 -0.65496
	 0.70799	 -0.56503	 0.85829	 0.62403	 0.74001	 0.71745	 0.87224	 -0.55340	 -0.65713
	 0.71366	 -0.66475	 0.84908	 0.60856	 0.72903	 0.74456	 0.88043	 -0.57061	 -0.62727
	 0.66847	 -0.73376	 0.85405	 0.71370	 0.73232	 0.74456	 0.95071	 -0.38607	 -0.45908
	 0.71184	 -0.64753	 0.86381	 0.66285	 0.73546	 0.63567	 0.87730	 -0.38607	 -0.60376
	 0.71295	 -0.75098	 0.84939	 0.70010	 0.73895	 0.74456	 0.89464	 -0.35740	 -0.59627
	 0.73591	 -0.65681	 0.84807	 0.66156	 0.72630	 0.74456	 0.89059	 -0.56711	 -0.55532
	 0.70799	 -0.74237	 0.92990	 0.66778	 0.73981	 0.74456	 0.87224	 -0.57724	 -0.32784
	 0.70336	 -0.62091	 0.89022	 0.66779	 0.73727	 0.74456	 0.89586	 -0.34363	 -0.48376
	 0.72522	 -0.65890	 0.84093	 0.66734	 0.74001	 0.74456	 0.87224	 -0.51179	 -0.57964
	 0.70200	 -0.62591	 0.85312	 0.71099	 0.72578	 0.74456	 0.90783	 -0.59846	 -0.61895
	 0.70336	 -0.66172	 0.84938	 0.71370	 0.73727	 0.80070	 0.89418	 -0.34965	 -0.62147
	 0.70319	 -0.66247	 0.85014	 0.71370	 0.73727	 0.74456	 0.89418	 -0.38694	 -0.61350
	 0.71202	 -0.64678	 0.85446	 0.71370	 0.73546	 0.74456	 0.87730	 -0.43729	 -0.65438
	 0.70292	 -0.62591	 0.85262	 0.74212	 0.74500	 0.64456	 0.91352	 -0.57383	 -0.62985
	 0.74417	 -0.66701	 0.83490	 0.69307	 0.72795	 0.74456	 0.89725	 -0.34882	 0.00000
	 0.74162	 -0.75136	 0.92341	 0.66200	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.70548
	 0.70292	 -0.62591	 0.85312	 0.71099	 0.72578	 0.83041	 0.90783	 -0.56289	 -0.62113
	 0.71184	 -0.74837	 0.85417	 0.74008	 0.73975	 0.76504	 0.87730	 -0.38607	 -0.57507
	 0.71366	 -0.65014	 0.84908	 0.71375	 0.73531	 0.88272	 0.90795	 -0.57061	 -0.64241
	 0.71188	 -0.75098	 0.85089	 0.78397	 0.71913	 0.73049	 0.87733	 -0.37820	 -0.59630
	 0.71479	 -0.66937	 0.85741	 0.69799	 0.68388	 0.74456	 0.87464	 -0.57848	 -0.29542
	 0.66105	 -0.62591	 0.85312	 0.69983	 0.72578	 0.74456	 0.90070	 -0.38126	 0.00000
	 0.70297	 -0.64753	 0.87523	 0.70915	 0.73546	 0.80585	 0.87730	 -0.56569	 -0.50861
	 0.70292	 -0.62591	 0.85312	 0.71099	 0.72578	 0.74456	 0.90783	 -0.56088	 -0.62248
	 0.70292	 -0.62591	 0.85312	 0.74212	 0.72565	 0.79940	 0.91352	 -0.60116	 -0.62732
	 0.71387	 -0.65936	 0.84938	 0.68442	 0.73452	 0.74633	 0.83521	 -0.35901	 -0.63628
	 0.70865	 -0.78806	 0.85944	 0.71451	 0.73501	 0.70591	 0.89780	 -0.36875	 -0.49265
